Gene	Pvals
HDGF	0.07845515927235222
ZNF354C	0.07846224813422797
RRP7BP	0.07846224813422797
RP11-368J21.3	0.0784931986237404
VPS53	0.0784931986237404
LNPEP	0.07851795613116609
RPL35A	0.07851795613116609
PRPF4	0.07851795613116609
TSPAN4	0.0785195549490427
DGCR2	0.07857744658723145
SUGT1	0.07866464297676425
SAE1	0.07875526414021873
TRIM37	0.07879675285480855
CPEB2	0.07880670146629269
OR52B6	0.07881465619735367
CPEB2-AS1	0.07881465619735367
SLC35G1	0.07881465619735367
INTS3	0.07883780251909907
AF011889.2	0.07883853548861072
BATF2	0.07888845766793477
RP11-582E3.6	0.07888880068039672
KIF1BP	0.07889031753492551
IKZF1	0.07889031753492551
PPP1R16A	0.07889031753492551
NCF4-AS1	0.07900146683329941
ADHFE1	0.07901368090987979
AC012146.7	0.07922070306744308
USP8	0.07922070306744308
STRADBP1	0.07933350351651257
RP11-672A2.4	0.0793759577328277
RP11-600F24.7	0.07937963773482838
MYB	0.07937963773482838
EIF5AL1	0.07937963773482838
REPS2	0.07940113870545824
BTBD7	0.07940113870545824
NHLH1	0.07941233806546842
TTC7A	0.07948262675351811
ZNF136	0.07950795769636759
SIDT2	0.07954341669482394
PATJ	0.07954341669482394
NUP62CL	0.07959155113401699
OR51A10P	0.07959155113401699
UNC45A	0.079648776546935
UBXN4	0.07967647896279213
RWDD2A	0.07967647896279213
RBBP5	0.07967647896279213
CFL1	0.0797425222294086
RN7SL236P	0.0797425222294086
KIAA1211L	0.0797425222294086
PRDX2	0.07981338437900876
PFN2	0.07987126554164975
BCL6B	0.07988125677198461
MRPL35	0.07998359629998167
CLSTN1	0.07998359629998167
RAB43	0.07998359629998167
CDH22	0.07998359629998167
DSE	0.07999037243445122
ZKSCAN4	0.07999037243445122
DBP	0.07999037243445122
BMX	0.07999037243445122
HIST2H2AC	0.08014815026764242
RASSF2	0.08014939481911118
RTN4RL2	0.08014939481911118
OR13A1	0.0801623962975553
ZNF702P	0.0801623962975553
IQSEC3	0.08022007825686797
C19orf33	0.08027185647611475
RNPC3	0.08027881285460434
RP11-325F22.2	0.0802938101765493
PDE4DIP	0.0802938101765493
RP11-392A14.8	0.0803137133321072
THAP11	0.0803312471952175
RP11-399B17.1	0.08038485911860693
NET1	0.08038485911860693
GPR158	0.08038485911860693
IMPDH2	0.08038485911860693
IMMT	0.08038875437500541
WSCD1	0.08038875437500541
KMT2A	0.08038875437500541
DPP8	0.08038875437500541
PCOLCE-AS1	0.08038875437500541
ZNF18	0.08039624625849258
ULBP1	0.08042921648341696
LCMT1	0.08053363638359522
CREBRF	0.0805706360677466
DNAJC22	0.08059382533154748
RAD21	0.08059673204888525
SRSF2	0.08066191245548775
MYD88	0.08066191245548775
RP1-292L20.3	0.08067836562330331
NRCAM	0.08070477209732803
PRR12	0.0807688350382653
MYH7	0.08082368469902466
EHBP1L1	0.08082368469902466
FCGBP	0.08082368469902466
CH17-264L24.1	0.0808546447383547
CXCR6	0.08099192368995133
CAP1	0.08099192368995133
CXCL5	0.08109347454989424
MFN1	0.08123731960210386
EFEMP2	0.08127873316724708
STAT1	0.08128939634452
EMC3-AS1	0.08141944272412735
SLC44A3	0.08143249622307215
STX11	0.08143249622307215
FAM157A	0.08146780782609192
ERVK3-1	0.08148499276376477
TRAF3IP2-AS1	0.08152545202662487
CCL5	0.08153208023730214
TDRD7	0.08160410278786702
LSM10	0.08160982259267281
DTX3	0.08163525052028182
CEP70	0.08165805469418777
INHBB	0.08166218762547567
INTS13	0.0816749168782242
SPATC1L	0.08170379073144994
CTD-3014M21.1	0.0817148746091779
BIN2	0.0817148746091779
AGPAT4	0.08175935142935929
RP11-138A9.1	0.08177869465429029
CCDC162P	0.08180116200884628
TAGLN3	0.08185520888967707
SCD	0.08185520888967707
CSNK1G2	0.08186819071646033
ERP27	0.08188871159673486
DXO	0.08189490241336711
AVIL	0.08191642578385018
RP11-54H7.4	0.08195396552960894
EZH1	0.08195396552960894
GMFB	0.08207470917805006
OR51N1P	0.08214777943422341
NAMPTP1	0.08214777943422341
RP11-764K9.1	0.08214777943422341
LNX2	0.08215887282749973
MTHFS	0.0821648622218744
AC004076.5	0.0821648622218744
LTBP3	0.08217738039343017
SQSTM1	0.08218227943398376
QPCT	0.08218227943398376
MND1	0.08222841952318789
PGBD4	0.08227275864298869
PDZD8	0.08229774197608503
SPHK1	0.08234844558484865
SPRYD7	0.0824342389218739
POMGNT1	0.08245333897806642
FBLN2	0.08247728154496256
FEZ1	0.08252531469239427
RRP36	0.08252531469239427
RP11-177C12.5	0.08252899656353924
NFE2L1	0.08254385607768522
TEX261	0.08255516897918937
EEF1A1P19	0.08255516897918937
STRADB	0.08258496933626752
RP11-613F22.6	0.08258496933626752
CLASRP	0.08259263321911912
PRKXP1	0.08266380974758354
MSI2	0.08267728461733218
CUTC	0.08271637028870955
RP11-644F5.15	0.08275733028321343
BAIAP2L1	0.08275733028321343
RP11-426C22.5	0.0827733545652336
PHB2	0.08279198011736047
SNHG17	0.08279198011736047
LATS2	0.08279198011736047
FAM47E	0.08283615391501763
SMG1P3	0.08299619073870211
OSGIN2	0.0830300774489826
CEP83-AS1	0.08305749035388493
ANLN	0.083075760231732
OTUD5	0.0831350903692205
ANP32A	0.08320923083249884
CEP192	0.08321484302937994
ZFP69B	0.08322238188705147
EIF4A1P4	0.08322238188705147
SP140L	0.08330360776674234
GALNT1	0.08330360776674234
RP11-264F23.1	0.08330360776674234
INHBE	0.08330360776674234
CTD-3222D19.9	0.08330619544232398
DBR1	0.08336464266508314
LINC01355	0.0833754304072657
RNASE1	0.0833754304072657
HIBCH	0.0833754304072657
C6orf163	0.0833754304072657
RP11-656D10.7	0.08341834610107138
TRIM46	0.08341834610107138
ZNF264	0.08341888314232089
CHRNA10	0.08342745362551252
RP11-283I3.6	0.08342745362551252
RP11-567F11.1	0.08342745362551252
TSPY26P	0.08345032276719795
CENPX	0.08347419444492866
RP11-290F5.1	0.08347419444492866
KRT23	0.08347419444492866
NFYC	0.08353478504041405
ARHGEF6	0.08353478504041405
ELOVL6	0.08353493343074367
OSR1	0.08359265833076672
HBEGF	0.08359265833076672
USO1	0.08359265833076672
ATAD3C	0.08360250135918701
CTD-2010I16.1	0.0836409827604353
CCDC17	0.0836409827604353
OR52E1	0.0836409827604353
LRRC8A	0.0836409827604353
LINC01560	0.083656471417205
CTA-253N17.1	0.08368299480226171
KIR2DS4	0.08369703116164035
METTL4	0.08369703116164035
DPYSL4	0.08369703116164035
RP11-678G14.2	0.08369703116164035
MMP11	0.08369703116164035
MASP2	0.08369703116164035
ARPC5	0.08369703116164035
C10orf55	0.08371440267808127
SPEF2	0.08374185792600917
TNFSF14	0.08374185792600917
CDCA7L	0.08381074220939527
ST3GAL3	0.08381074220939527
PPP1R2P6	0.08381074220939527
AC010731.6	0.08381774483794699
NDUFB7	0.08382779385055758
SCRN1	0.08387301681720867
SNHG9	0.08387592528806577
LINC01238	0.08387592528806577
RRP1	0.08387592528806577
ZSCAN12	0.08398066677983189
AC004906.3	0.08398066677983189
TANGO6	0.0840485473950502
TSN	0.08407523637230462
ZNF521	0.08407849073888815
ZDHHC18	0.08429707739768474
FAM71D	0.08437130676342874
PRDM10	0.08441614501320559
RP11-1E4.1	0.08441614501320559
HIF3A	0.08447149389150492
HLCS	0.08454177752044006
VPS33B	0.0845730141419104
PTTG1IP	0.08458311790376417
BANF1	0.08461916016916497
ANK2	0.08476425001889636
HMGN2P46	0.08478160915116473
CDK20	0.08478160915116473
TRAV38-2DV8	0.08478160915116473
AP001434.2	0.08478160915116473
ROR1	0.084934400749694
GSN-AS1	0.084934400749694
ACAT1	0.084934400749694
SH2D4A	0.08500930568127586
C1orf216	0.08500930568127586
DHRS3	0.08500930568127586
GDF11	0.08500930568127586
ZNF366	0.08501670491380366
CICP27	0.08501670491380366
NLRP9P1	0.08504248528869274
MRGPRE	0.08504404088804887
SNX17	0.0850543391510335
AIG1	0.08505933770560538
RP11-290L1.4	0.0850937709682928
BICDL1	0.08511627106277816
LY6G6D	0.0851180497964197
FTH1P16	0.08512997027178233
SETD1B	0.08512997027178233
AGAP7P	0.08512997027178233
POU3F3	0.08513302283148237
SNRNP27	0.08514418193168266
RP11-796E2.4	0.08514418193168266
MEIOC	0.08514418193168266
BNIP1	0.08532228578919895
LYG2	0.08532228578919895
FAM46B	0.08532228578919895
ZNF385C	0.08537434667514647
CTB-13F3.1	0.08538035736624323
STMN3	0.08538035736624323
RNASEH2C	0.0854657945408847
CTC-484M2.1	0.08552756300880035
RP11-490O6.2	0.08552756300880035
EEA1	0.08553886439258188
CPB1	0.08555231095327655
OR52T1P	0.08555298951177331
CENPB	0.08555298951177331
KAT7	0.08555396379222968
RAB1A	0.08564739067590602
RP11-160H22.5	0.08567014458859946
ARL13B	0.08568027810564502
RP11-1114A5.4	0.08568027810564502
KAT5	0.08568027810564502
RP11-263K19.6	0.08568487128665085
CIB2	0.08569244231080252
DHRS7C	0.0857150859419637
NTHL1	0.0857329336422985
RP11-1029J19.4	0.0857329336422985
SFRP1	0.08575473547290798
SSR4P1	0.08592352881537377
CHCHD2	0.08599699164516399
SET	0.08601553464257464
KPNA2P3	0.08608181829330522
PES1	0.08608181829330522
C22orf23	0.08608181829330522
MYO1B	0.08612205559920152
KIF7	0.08613170646408101
RP4-800G7.2	0.08618773171000148
CD207	0.08618773171000148
TMEM70	0.08620076725040808
RP11-667K14.3	0.08620076725040808
ALS2CR11	0.08620660756458694
RP11-9M16.2	0.0862231172032
VMP1	0.08622677203904731
TKTL1	0.08625834844019865
AC006277.3	0.08625834844019865
RP11-875O11.3	0.08625834844019865
C19orf43	0.08625834844019865
CTD-2576D5.4	0.08636186478734036
CYTH4	0.08641398405427729
LBX2-AS1	0.08641398405427729
UMPS	0.08642959076168404
ISCU	0.08646212405698406
RP11-767N6.7	0.08647915946743204
CTD-2528L19.6	0.08658139386468049
RP13-516M14.1	0.08658139386468049
DEFB1	0.08658139386468049
ZNF204P	0.08658139386468049
N4BP2L2-IT2	0.08658139386468049
OR52R1	0.08658139386468049
ANXA2R	0.08658139386468049
NORAD	0.08658139386468049
FOXC2	0.08665265117046902
B2M	0.08669588560867796
ZNF20	0.08671926324103159
RGS4	0.08671926324103159
FHL3	0.08680233290640335
AC092620.3	0.08682404945171868
CCDC84	0.08682404945171868
ACSL5	0.08683458545785014
HHEX	0.08689608804032768
CTA-126B4.7	0.08689608804032768
ZFPM2	0.08689608804032768
BROX	0.08695457811030871
TPM1	0.08699496076248577
INVS	0.0870513706964943
OR7E155P	0.08709703251974046
PPM1D	0.08714260317911861
SSPN	0.08722767180111467
HN1L	0.08722767180111467
CPNE5	0.08723041548366234
RP11-498P14.5	0.08723522585111079
LMNB2	0.08724183826812788
LA16c-360H6.1	0.08724183826812788
TNFRSF13C	0.08735356447959276
TRMT61B	0.08744045243892486
ANXA4	0.08744045243892486
TEPSIN	0.08745632047232699
RXFP2	0.08745632047232699
RP4-669P10.19	0.08745683925698643
POC5	0.08745683925698643
DUX4L50	0.08751083757564611
OR51A8P	0.0875141324863194
MBLAC2	0.08754685622263333
CTD-2616J11.3	0.08759612092973346
MED26	0.08763845394561177
HNF4A	0.08766373405995713
CSRNP2	0.08766884094456814
ANKRD37	0.08771184213419016
ABCB7	0.08773353245364518
HN1	0.08773436325189024
SEMA7A	0.08773639542283106
AGAP14	0.08773639542283106
CHRM1	0.08773639542283106
CASC3	0.08773639542283106
PHYKPL	0.08777067034998337
SMG1P1	0.08777792791631074
NID2	0.08777792791631074
ECHDC3	0.08778377944954102
MBD2	0.08779380854878654
PDXDC2P	0.08779857789374473
TRAV18	0.08781122983910943
CDC25C	0.08788050692282134
EPN1	0.08788072436179152
CTD-2619J13.17	0.08788072436179152
FAM160A1	0.08808387040308807
NPIPB11	0.08808387040308807
DNAH1	0.08817804971164023
RP11-135F9.3	0.08817804971164023
THTPA	0.08820541501897443
ARPC5L	0.08820541501897443
CTB-58E17.3	0.08821663819319374
AP5B1	0.08824583061957428
CXCR4	0.08839788491569162
ZNF766	0.08845593127050569
UGP2	0.08845593127050569
ZBED5	0.088462094468492
HOMER1	0.08851578045380125
POLQ	0.08851821778414092
COX5A	0.08863059729995161
RP11-162D16.2	0.08864922227144617
C3orf20	0.08864922227144617
ARL6IP1	0.08865897454924723
OR51P1P	0.08868763295182706
SRGAP1	0.08883335119351558
CRYBB2P1	0.08896028628349313
ATP7A	0.08904512044245136
GAL	0.08904512044245136
TMEM38A	0.08904512044245136
RILPL1	0.08904512044245136
ZBTB49	0.08905860842402152
RP11-806H10.4	0.08906132254160228
RPL23AP2	0.08906255520737
CLTCL1	0.08916588034897001
MRPS5	0.08922549697600815
XIRP2	0.08925051028884366
RPP21	0.08930062086882286
ZNF761	0.08930741741193486
CTC-490G23.2	0.08944342677945234
CDK5RAP1	0.08944342677945234
AC007228.9	0.08944342677945234
CICP22	0.08944342677945234
COX7A1	0.08944368175817123
ABL2	0.08948090986079044
TRAPPC5	0.08948328612643967
WBSCR17	0.08951594651989193
RP4-803A2.1	0.08954522216261701
C12orf43	0.08957771025623396
TNFRSF1A	0.08961176399377697
U82671.8	0.08972006781999729
GMPPB	0.08982581901186551
CTNNA2	0.0899313699184346
RP11-848P1.3	0.08997548033201529
RP11-278A23.1	0.08997548033201529
RP11-49K24.8	0.0900625541325192
KLRC3	0.0901189746306786
CANT1	0.0901189746306786
MRPL54	0.09012000237467119
MAU2	0.09016004947989999
AC022431.3	0.0902121019512994
CDK5RAP2	0.09023790811946346
CEP350	0.0902480060339959
RPS2P48	0.09030502230296378
PHF13	0.09035760557449324
CAPNS2	0.09039347740682002
RP11-737O24.5	0.09047048289838765
RP11-327P2.5	0.09047048289838765
RP11-335I12.2	0.09047048289838765
TIMM13	0.09049125330851555
RP11-532L16.3	0.09049125330851555
LIPN	0.09050190532196091
NRG2	0.09053405060711332
RFWD2	0.09054717753506712
PIGL	0.09054717753506712
HLA-DRB9	0.09058850669612413
ASPG	0.09059566376846527
ATP5A1	0.09062878777583418
DIRC2	0.09064235568100323
IL1RL1	0.09066218941521739
RP11-497G19.7	0.09066913950485853
FTLP3	0.0907154161777215
RD3L	0.09074667792972586
TSC22D1	0.09083491164272764
OR51S1	0.09084524370094418
RAP2C	0.09096139478410538
RP11-182J23.1	0.09096139478410538
PISD	0.09096139478410538
CCDC61	0.09096455715685686
ARR3	0.09105391622476078
TCP11L1	0.09105391622476078
PKD1	0.09105969686327571
ZNF845	0.09108179082576091
ROCK2	0.09108179082576091
RITA1	0.09108179082576091
C2orf40	0.09108179082576091
GCNT1	0.09109741916469084
MTATP6P2	0.09122032892397139
CLPTM1L	0.09139833792963455
SENP6	0.09140042077839697
TRBV7-3	0.09140042077839697
ABCD4	0.09140042077839697
ZBTB40-IT1	0.0914187720694045
C2orf49	0.0914790122886442
PMS2P1	0.09150899153511091
GAPDHP61	0.09152571384363642
AC100830.4	0.09155024091907439
YARS	0.0915583929720878
GRB2	0.0916311142300307
PDZD4	0.0916798709051602
CA4	0.09178848237825375
PXMP4	0.09179792163592877
TRIM33	0.09180353039939745
SOX13	0.09193389964654351
HIF1A-AS1	0.09193389964654351
ZNF160	0.09193590352623796
NPHP3	0.09194468089267893
RP4-621B10.8	0.0920047891421996
RPL37P6	0.0920195010982152
CAPRIN1	0.09202298562132165
RP11-678G14.4	0.09205493785466468
CRNKL1	0.092062033550092
S100Z	0.09210053550523911
DERA	0.09211704955807763
FGD5-AS1	0.09218308287476344
FAM189A2	0.09223091758889512
OR51C1P	0.09223091758889512
CTB-134H23.3	0.09236291668207564
SVILP1	0.09236291668207564
ELMOD1	0.09236291668207564
DHRS7B	0.09236291668207564
C17orf80	0.09236451270586504
FTH1P11	0.09236453478988874
RALGAPB	0.09236453478988874
PRSS35	0.09240516132211218
TXNIP	0.09240516132211218
CSRNP1	0.0925904585078611
CDK5RAP3	0.09259332696255351
TRIP10	0.09259332696255351
RNF6	0.09261375528394851
RP4-607I7.1	0.09265769624160845
ECHS1	0.09265769624160845
ETF1	0.09267988913277449
Z84721.4	0.09272062486096866
PWWP2A	0.09272062486096866
UBQLN2	0.09278795392266775
FLJ46284	0.09280202153793853
OTOF	0.09282710028417954
AL133243.2	0.09296322468935349
CLRN1	0.09306666009507109
GPX3	0.09312931511605134
LARP4B	0.09315414529832845
RP11-574K11.32	0.09328413982108805
DCTN3	0.09328413982108805
KIAA0753	0.0933026533577483
RP11-467L13.7	0.09332600794357596
RP1-151F17.1	0.09332600794357596
UPK1B	0.0933490509739977
RP11-20B24.6	0.09335595762967946
AGBL5	0.09355948769142246
ZNF420	0.09360168602972278
NSFP1	0.09360168602972278
REXO4	0.09361574378082123
PCBD1	0.09365556872081604
PRR14	0.09365556872081604
COMTD1	0.09367966547267556
SPAG7	0.09378780795665807
RPL30P7	0.09380731526099265
NUP210	0.09382010128195413
NKD2	0.09392242140325166
FOXP1-IT1	0.09396374681256803
RP11-106D4.2	0.09397119015005459
RP11-1348G14.1	0.09398167389270244
ZSCAN16	0.09403436757974198
KIR3DP1	0.09403436757974198
ANKLE1	0.09404568592776737
GALNT5	0.09406855845756418
ZNF138	0.09408245502193101
F2RL3	0.09408245502193101
ARHGEF15	0.09408245502193101
TBC1D22A	0.09413831521732303
CTC-260E6.4	0.09413831521732303
TRBV11-2	0.09413831521732303
MYT1	0.09413831521732303
RP11-421M1.8	0.09416183956226439
GHSR	0.09416183956226439
PCYOX1	0.09416183956226439
WBP4	0.09417087967332607
MTDHP4	0.09423034432026607
MTCO2P12	0.09428562758845059
MKNK1-AS1	0.09430500236037989
SNORD22	0.09436061072713563
RNU6-196P	0.09439251099672887
OSM	0.09444691743923467
MAP6	0.09448832836526863
LINC00299	0.09448832836526863
INO80D	0.0945083617809461
COLGALT1	0.09455389574078371
GRPR	0.09470152453364304
GCN1	0.09473288110133911
MEX3D	0.09474221404670224
HNRNPA3P6	0.09480473941281976
TLR5	0.09480532626759704
RP11-370I10.11	0.09484646248727992
HEPACAM	0.0948561096722149
NFKB2	0.0948890227587502
CCZ1B	0.09501181603316322
PHC2	0.09501181603316322
BRD4	0.09503181444157827
LAMP3	0.09503181444157827
ACAD9	0.09506192071298104
TATDN2	0.09508914148366457
RP11-119D9.1	0.09516783234897681
C1GALT1C1	0.09535590127736951
LCN2	0.09542212432679692
P2RX7	0.09550316749626396
SLC1A7	0.09550809671878581
RP11-253E3.1	0.09556913315772189
KLF4	0.0956013783405078
LDB3	0.09564205534033372
FAM86EP	0.09572298195438579
PARS2	0.09572298195438579
SLC22A31	0.09572298195438579
KCNS2	0.09572298195438579
YIF1B	0.09572298195438579
CASP6	0.09579887572621035
RP11-736K20.4	0.09581005064480531
F3	0.09581775119775854
LINC01012	0.09581775119775854
TRA2B	0.09581775119775854
CCDC93	0.09585239790245387
PSMA5	0.09585239790245387
CCL4L2	0.09588251886684541
RP1-229K20.5	0.09591025553492684
ZBTB48	0.09594743952032635
RP11-807H22.5	0.0960419096338014
ABHD13	0.09607203877729532
IREB2	0.09607994096607722
AP001257.1	0.0960924463853327
WDR24	0.09610320818482398
MARC1	0.09610320818482398
RP11-540B6.6	0.0961157582342401
HOXB2	0.09615637201029012
ARRDC2	0.09616701963510159
CLIP2	0.09616701963510159
BLZF1	0.09616701963510159
RP3-477O4.14	0.09616701963510159
TAPBPL	0.09617854505481215
USP25	0.09620414529251291
OVCH1-AS1	0.09622051568365297
PIGB	0.09628853862080125
RP11-690D19.3	0.09634329436084432
ONECUT2	0.09635575107541043
CTD-2666L21.1	0.09635756097869251
RP11-355B11.2	0.09635756097869251
PCDHGB7	0.09646376707609886
EBLN2	0.09651116747679875
EPB41L4A-AS1	0.09654906691601706
PRPS1	0.0965963832478381
TMSB15A	0.0965963832478381
CYP2D8P	0.09660852727439262
DHX38	0.09660852727439262
BRF2	0.09660852727439262
FBXO3	0.09660852727439262
HSPB11	0.09660852727439262
RHBG	0.09661526855750771
TMEM160	0.09665247141951978
CTNNBIP1	0.09671836781844641
PCBP1	0.09679771217353865
RP11-10N23.2	0.09682728564296514
ATE1	0.09686043567522375
PRKCZ-AS1	0.09693846825651997
PRR29	0.09695551323958039
FN1	0.09698258935120413
TLE4	0.0969974419036839
SPEF1	0.0969974419036839
FAM86JP	0.0970112527643477
ULK3	0.09705657311512102
GPR27	0.09707885801195268
CTC-559E9.5	0.09707885801195268
SLC25A13	0.09714338340638348
RP11-1299A16.3	0.09718696892125904
AC079807.2	0.09724552722256094
OR51H2P	0.0972555461361027
SEPT1	0.0972555461361027
SPATA41	0.0972555461361027
MRPL50	0.09728478598282858
ZNF507	0.09730360465490429
GFRA2	0.09730360465490429
ADAM19	0.09730360465490429
OR51A6P	0.09730360465490429
TRAV9-2	0.09731793731175918
PLAU	0.09736569536329161
NBPF10	0.09739359133320658
POMZP3	0.0974365772144407
KLF10	0.09752941206337414
LYPD2	0.0975394436580645
RP11-272L13.4	0.0975394436580645
COMMD9	0.09763609475808759
SPINK1	0.09764918807539885
METTL8	0.09765219024606314
IFNGR2	0.09765219024606314
PLK5	0.09781404735598319
HAS3	0.09782607782910366
HADH	0.09782607782910366
ORC4	0.0979206435173278
CTD-2636A23.2	0.09795832951589278
A4GALT	0.09801517780463398
MBD3	0.09801517780463398
RIMBP3	0.09803472087982235
SSRP1	0.0980568530845326
FAM129C	0.09811983477770518
TRAF2	0.09814188045093959
SMG1P4	0.09821954239380258
ACHE	0.09823665497173106
FAM183BP	0.0983082964859412
FANCC	0.0983082964859412
RSPO3	0.09838415586831362
UFL1	0.09841662312741516
SLC6A20	0.09842486477978298
B9D1	0.09845591365963562
RABL2B	0.09849579662087092
SPTLC2	0.09854243030039582
RNU6ATAC35P	0.09854243030039582
QPRT	0.0985839996257225
HIST1H2BJ	0.0985839996257225
MTX3	0.0985839996257225
TMSB10	0.09863049035694084
MID2	0.09865787110687808
SYN2	0.09867204230135206
TRAJ30	0.09867204230135206
PMAIP1	0.09874535929374088
GMPR2	0.09874535929374088
AACS	0.09874535929374088
ANKRD35	0.09876506217567978
RASGRP4	0.09876506217567978
EPS15	0.09876506217567978
DNM3	0.09876506217567978
GPSM1	0.09880012435784698
FGF13	0.09882760250585693
SLC27A4	0.09891350156856636
PML	0.09891350156856636
EEF1A1P38	0.09894404869328217
TNNT3	0.09895729324751601
NCKIPSD	0.09895729324751601
IGDCC4	0.09898174938497813
ADIPOR2	0.09898174938497813
XXbac-BPG283O16.9	0.09898174938497813
EPS8L1	0.09900588199077226
FAM64A	0.09902743321416435
RFXAP	0.09902743321416435
MATN1-AS1	0.09902743321416435
ACTBP14	0.09902743321416435
HUWE1	0.09903348377542932
RP11-456P18.2	0.09914723136970426
XPO7	0.09914850377559731
RP11-552F3.10	0.09914850377559731
PRKD2	0.09914850377559731
FAM124B	0.09918036869420732
ELAVL4	0.09918107164664872
ADRA1A	0.09918515948307
GPANK1	0.09921350871741597
SPCS3	0.09934279299477788
RP11-93B14.6	0.09935291702821404
RP11-802O23.3	0.09935291702821404
DTX4	0.09935291702821404
ZNF782	0.09936950064991452
